SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,SEX_CODE_CD,RACE_CODE_CD,WEAPON_I,DRUG_I,AGE_GROUP,AGE_TO,STOP_ORDER_NO,PAROLEE_I,LATEST_DATE,LATEST_DIST,MAJORITY_DIST,DLST,LATEST_DIST_RES,WEAPONS_ARR_CNT,LATEST_WEAPON_ARR_DATE,NARCOTICS_ARR_CNT,LATEST_NARCOTIC_ARR_DATE,IDOC_RES_CITY,IDOC_RES_STATE_CODE,IDOC_RES_ZIP_CODE,IDOC_CPD_DIST,CPD_ARREST_I,DOMESTIC_ARR_CNT,LATEST_DOMESTIC_ARR_DATE,AGE_CURR,SSL_LAST_PTV_DATE,TRAP_STATUS,RAW_SSL_SCORE,HEAT_SCORE,RAW_HEAT_SCORE,STATUS_I,PRE_RAW_HEAT_SCORE,TRAP_FLAGS,SSL_FLAGS,LATITUDE,LONGITUDE,CENSUS_TRACT,COMMUNITY_AREA,LOCATION,Community Areas,Zip Codes,Boundaries - ZIP Codes,Census Tracts,Wards
421,less than 20,0,2,0,0,0,0.1,0,M,WWH,N,N,less than 20,less than 20,,,2015,9,9,,9,,,,,,,,,Y,,,less than 20,,,0.11224,421,0.11224,Y,11224,,,41.82677185,-87.69934773,17031580200,BRIGHTON PARK,"(41.826772, -87.699348)",55,22248,56,639,1
421,less than 20,0,0,3,1,0,1.2,1,M,BLK,Y,N,less than 20,less than 20,,,2016,10,10,,10,1,2015,,,,,,,Y,,,less than 20,,,0.11214,421,0.11214,Y,11214,,,41.85516133,-87.73224283,17031292500,NORTH LAWNDALE,"(41.855161, -87.732243)",30,21569,57,753,14
421,less than 20,1,1,0,0,1,-0.1,0,M,BLK,N,Y,less than 20,less than 20,,,2015,11,11,,11,,,1,2013,,,,,Y,,,less than 20,2016,,0.1123,421,0.1123,Y,11230,,,41.87149641,-87.69848966,17031271800,EAST GARFIELD PARK,"(41.871496, -87.69849)",28,21184,28,714,23
421,less than 20,0,0,1,1,7,0.2,1,M,BLK,Y,Y,less than 20,less than 20,,,2016,11,11,,11,1,2016,9,2014,,,,,Y,,,less than 20,,,0.11216,421,0.11216,Y,11216,,,41.88427662,-87.73313625,17031260300,WEST GARFIELD PARK,"(41.884277, -87.733136)",27,21572,30,619,23
421,less than 20,0,1,2,1,1,1,0,M,BLK,N,Y,less than 20,less than 20,,,2016,24,7,IL,3,,,1,2015,,,,,Y,,,less than 20,,,0.11229,421,0.11229,Y,11229,,,42.02125634,-87.66983164,17031010100,ROGERS PARK,"(42.021256, -87.669832)",10,21853,9,340,5
421,less than 20,1,1,1,1,1,0.4,1,M,BLK,Y,Y,less than 20,less than 20,299991898,,2015,11,11,,11,1,2013,3,2015,,,,,Y,,,20-30,2013,,0.11224,421,0.11224,Y,11224,,,41.88427662,-87.73313625,17031260300,WEST GARFIELD PARK,"(41.884277, -87.733136)",27,21572,30,619,23
421,less than 20,1,1,1,0,0,0.1,0,M,BLK,N,N,less than 20,less than 20,,,2014,11,11,,12,,,,,,,,,Y,,,less than 20,2016,,0.11218,421,0.11218,Y,11218,,,41.87708482,-87.72309639,17031260800,WEST GARFIELD PARK,"(41.877085, -87.723096)",27,21572,30,736,23
421,less than 20,0,0,0,1,14,2.3,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,,10,,,14,2016,,,,,Y,,,less than 20,,,0.11226,421,0.11226,Y,11226,,,41.89173572,-87.7186525,17031231500,HUMBOLDT PARK,"(41.891736, -87.718652)",24,21572,30,584,46
421,less than 20,0,1,0,1,0,0.1,0,M,BLK,N,N,less than 20,less than 20,,,2015,4,4,,6,,,,,,,,,Y,,,less than 20,,,0.11224,421,0.11224,Y,11224,,,41.74583511,-87.59178805,17031834300,AVALON PARK,"(41.745835, -87.591788)",41,21546,61,133,35
421,less than 20,0,0,3,1,0,0.8,1,M,WWH,N,N,less than 20,less than 20,,,2015,25,25,IL,14,,,,,,,,,Y,,,less than 20,,,0.11214,421,0.11214,Y,11214,,25,41.91532128,-87.73226005,17031831200,HERMOSA,"(41.915321, -87.73226)",21,22615,2,135,12
421,less than 20,1,1,2,1,2,-1.6,1,M,WWH,Y,N,less than 20,less than 20,,,2016,25,25,,25,1,2016,,,,,,,Y,,,less than 20,2014,,0.1123,421,0.1123,Y,11230,25,,41.91962934,-87.75097635,17031191100,BELMONT CRAGIN,"(41.919629, -87.750976)",19,22615,2,306,44
421,20-30,1,1,0,0,0,0.4,0,F,BLK,N,N,20-30,20-30,,,2016,5,5,,31,,,,,,,,,Y,1,2016,20-30,2016,,0.11215,421,0.11215,Y,11215,,,41.67403959,-87.65152672,17031530400,WEST PULLMAN,"(41.67404, -87.651527)",50,22212,13,662,22
421,less than 20,0,0,3,1,0,1.1,1,M,WWH,Y,N,less than 20,less than 20,,,2016,25,25,,25,1,2015,,,,,,,Y,,,less than 20,,,0.11223,421,0.11223,Y,11223,,,41.90615493,-87.73399856,17031230600,HUMBOLDT PARK,"(41.906155, -87.733999)",24,4299,5,286,49
421,20-30,3,2,0,1,2,-0.6,0,M,BLK,Y,Y,20-30,20-30,,,2014,4,4,,4,1,2008,4,2013,CHICAGO,IL,60649,,Y,2,2014,20-30,2015,3,0.11215,421,0.11215,Y,11215,,,41.74614691,-87.53572884,17031460100,SOUTH CHICAGO,"(41.746147, -87.535729)",42,21202,25,505,37
421,less than 20,1,2,0,0,0,0.1,0,M,BLK,N,N,less than 20,less than 20,,,2015,25,25,,25,,,,,,,,,Y,1,2015,less than 20,2016,,0.11228,421,0.11228,Y,11228,,,41.90615493,-87.73399856,17031230600,HUMBOLDT PARK,"(41.906155, -87.733999)",24,4299,5,286,49
421,less than 20,1,1,1,1,0,0.9,1,M,WWH,Y,N,less than 20,less than 20,,,2016,17,16,,31,1,2015,,,,,,,N,,,less than 20,2012,,0.11216,421,0.11216,Y,11216,,16,41.96462844,-87.7427951,17031160100,IRVING PARK,"(41.964628, -87.742795)",16,21869,48,362,38
421,less than 20,0,0,6,1,0,-0.1,0,M,BLK,N,N,less than 20,less than 20,,,2014,10,10,,10,,,,,,,,,Y,,,less than 20,,,0.11218,421,0.11218,Y,11218,,,41.853339,-87.71439257,17031841400,NORTH LAWNDALE,"(41.853339, -87.714393)",30,21569,57,157,14
421,less than 20,0,1,1,1,1,0.4,0,M,BLK,N,N,less than 20,less than 20,,,2016,19,19,,15,,,,,,,,,Y,,,less than 20,,,0.11229,421,0.11229,Y,11229,,,41.96097955,-87.65916649,17031830700,UPTOWN,"(41.96098, -87.659166)",31,21186,53,241,39
421,less than 20,0,0,3,1,0,1,2,F,BLK,Y,N,less than 20,less than 20,,,2015,7,4,,4,1,2014,,,,,,,Y,,,less than 20,,,0.11224,421,0.11224,Y,11224,,,41.77643069,-87.63763057,17031680900,ENGLEWOOD,"(41.776431, -87.637631)",66,21559,11,435,4
421,less than 20,0,0,5,1,0,1.7,0,M,BLK,N,N,less than 20,less than 20,,,2016,1,24,,5,,,,,,,,,Y,,,less than 20,,,0.11222,421,0.11222,Y,11222,,,41.88102649,-87.63274648,17031839100,LOOP,"(41.881026, -87.632746)",38,14311,34,92,36
421,20-30,1,1,0,1,0,0.9,0,M,WWH,N,Y,20-30,20-30,,Y,2016,25,25,IL,25,,,1,2011,,,,,Y,,,20-30,2016,,0.1123,421,0.1123,Y,11230,,,41.91918163,-87.72124829,17031220901,LOGAN SQUARE,"(41.919182, -87.721248)",23,22535,1,73,12
421,less than 20,0,0,2,1,4,-0.1,2,M,BLK,Y,Y,less than 20,less than 20,,,2016,11,11,,11,2,2016,2,2012,,,,,Y,1,2016,less than 20,,,0.11222,421,0.11222,Y,11222,,,41.8990614,-87.72131534,17031231200,HUMBOLDT PARK,"(41.899061, -87.721315)",24,4299,5,456,46
421,less than 20,1,2,0,0,1,0.3,0,F,WWH,N,Y,less than 20,less than 20,,,2016,14,14,,11,,,1,2013,,,,,Y,,,less than 20,2015,,0.11228,421,0.11228,Y,11228,,,41.90056013,-87.69419702,17031242600,WEST TOWN,"(41.90056, -87.694197)",25,21560,4,543,41
421,less than 20,0,1,2,0,0,0.5,1,M,BLK,Y,N,less than 20,less than 20,,,2016,5,5,,5,1,2015,,,,,,,Y,,,less than 20,,,0.11213,421,0.11213,Y,11213,,,41.67427791,-87.63216596,17031530501,WEST PULLMAN,"(41.674278, -87.632166)",50,21861,19,60,22
421,less than 20,1,1,0,0,1,1.3,0,M,BLK,N,N,less than 20,less than 20,,,2016,9,3,,3,,,,,,,,,Y,,,less than 20,2016,,0.11217,421,0.11217,Y,11217,,,41.85099349,-87.63510823,17031841100,ARMOUR SQUARE,"(41.850993, -87.635108)",35,21194,40,3,26
421,less than 20,1,1,0,0,0,-0.9,0,M,BLK,N,N,less than 20,less than 20,,,2013,11,15,,15,,,,,,,,,Y,,,less than 20,2016,,0.11225,421,0.11225,Y,11225,,,41.88504484,-87.71386248,17031836800,EAST GARFIELD PARK,"(41.885045, -87.713862)",28,21572,30,176,23
421,less than 20,2,1,0,0,1,-0.2,0,M,BLK,N,N,less than 20,less than 20,,,2015,11,11,,11,,,,,,,,,Y,,,less than 20,2016,,0.11225,421,0.11225,Y,11225,,,41.87178614,-87.71315592,17031271500,EAST GARFIELD PARK,"(41.871786, -87.713156)",28,21572,30,685,14
421,less than 20,1,1,0,1,4,-0.9,0,M,BLK,N,Y,less than 20,less than 20,,,2016,10,10,,10,,,3,2014,,,,,Y,,,less than 20,2016,,0.11216,421,0.11216,Y,11216,,,41.86376385,-87.69255031,17031843300,NORTH LAWNDALE,"(41.863764, -87.69255)",30,14920,43,16,23
421,less than 20,1,0,3,1,0,-0.1,1,M,BLK,Y,N,less than 20,less than 20,,,2015,3,3,IN,3,1,2014,,,,,,,Y,,,less than 20,2014,,0.11218,421,0.11218,Y,11218,,,41.77695046,-87.59630295,17031834400,WOODLAWN,"(41.77695, -87.596303)",9,22260,60,27,4
420,20-30,0,2,1,0,0,0.8,1,F,BLK,N,N,less than 20,less than 20,,,2015,31,6,,31,,,,,,,,,N,2,2015,20-30,,,0.1121,420,0.1121,Y,11210,,,,,, ,,,,,,
420,less than 20,1,1,1,1,1,0.6,0,M,BLK,N,N,less than 20,less than 20,,,2016,31,4,,31,,,,,,,,,N,,,less than 20,2013,,0.11211,420,0.11211,Y,11211,,,,,, ,,,,,,
420,less than 20,0,0,5,1,0,0.9,0,M,BLK,Y,N,less than 20,less than 20,,,2016,31,6,,31,1,2016,,,,,,,N,,,less than 20,,,0.11212,420,0.11212,Y,11212,,,,,, ,,,,,,
420,less than 20,1,2,1,0,1,-0.8,0,M,BLK,N,Y,less than 20,less than 20,299987615,,2016,31,18,,12,,,1,2013,,,,,N,,,less than 20,2014,,0.11203,420,0.11203,Y,11203,,,,,, ,,,,,,
420,20-30,2,2,1,1,1,-0.1,0,M,BLK,Y,Y,20-30,20-30,,,2015,31,2,,3,1,2009,5,2014,CHICAGO,IL,60637,,N,,,20-30,2014,3,0.11211,420,0.11211,Y,11211,,,,,, ,,,,,,
420,less than 20,0,0,4,0,1,1,0,M,BLK,Y,N,less than 20,less than 20,,,2016,31,25,,31,1,2014,,,,,,,N,1,2016,less than 20,,,0.11209,420,0.11209,Y,11209,,,,,, ,,,,,,
420,less than 20,0,0,3,0,0,4.3,1,M,BLK,Y,N,less than 20,less than 20,,,2016,31,,,31,1,2016,,,,,,,N,,,less than 20,,,0.11212,420,0.11212,Y,11212,,,,,, ,,,,,,
420,less than 20,0,0,1,1,0,1,1,M,BLK,N,N,less than 20,less than 20,,,2016,24,24,,24,,,,,,,,,Y,,,less than 20,,,0.11205,420,0.11205,Y,11205,,,42.00169801,-87.67357383,17031830600,ROGERS PARK,"(42.001698, -87.673574)",10,21853,9,242,5
420,less than 20,0,0,2,1,0,1.6,0,M,BLK,N,N,less than 20,less than 20,,,2016,9,9,,8,,,,,,,,,Y,,,less than 20,,,0.11207,420,0.11207,Y,11207,,,41.80477139,-87.64993808,17031611000,NEW CITY,"(41.804771, -87.649938)",59,14924,37,708,4
420,less than 20,0,0,5,1,1,-2.1,1,M,BLK,Y,N,less than 20,less than 20,,,2013,5,5,,5,1,2013,,,,,,,Y,,,less than 20,,,0.11203,420,0.11203,Y,11203,,,41.67427791,-87.63216596,17031530501,WEST PULLMAN,"(41.674278, -87.632166)",50,21861,19,60,22
420,less than 20,0,1,2,0,0,0.2,2,M,BLK,N,N,less than 20,less than 20,,,2015,9,9,,9,,,,,,,,,Y,,,less than 20,,,0.11201,420,0.11201,Y,11201,,,41.79742743,-87.68901652,17031630500,GAGE PARK,"(41.797427, -87.689017)",61,22248,56,778,8
420,20-30,2,2,1,1,0,-0.4,1,M,BLK,Y,N,20-30,20-30,,,2013,6,6,IL,6,3,2013,,,CHICAGO,IL,60608,,Y,1,2010,20-30,2013,3,0.11207,420,0.11207,Y,11207,,,41.73964366,-87.64858107,17031711000,AUBURN GRESHAM,"(41.739644, -87.648581)",70,21554,59,530,13
420,20-30,1,1,0,1,8,0.1,0,M,BLK,N,Y,20-30,20-30,,,2016,11,11,IL,11,,,4,2015,,,,,Y,,,20-30,2016,,0.11196,420,0.11196,Y,11196,,,41.87708482,-87.72309639,17031260800,WEST GARFIELD PARK,"(41.877085, -87.723096)",27,21572,30,736,23
420,less than 20,0,0,4,1,1,0.1,0,M,BLK,N,N,less than 20,less than 20,,,2016,12,6,,5,,,,,,,,,Y,,,less than 20,,,0.11202,420,0.11202,Y,11202,,,41.85631007,-87.64420907,17031310200,LOWER WEST SIDE,"(41.85631, -87.644209)",33,21194,40,249,48
420,less than 20,0,0,1,0,1,-0.6,0,M,BLK,N,N,less than 20,less than 20,,,2016,7,11,,11,,,,,,,,,Y,,,less than 20,,,0.11195,420,0.11195,Y,11195,,,41.7737922,-87.67622886,17031671400,WEST ENGLEWOOD,"(41.773792, -87.676229)",65,22257,23,282,2
420,less than 20,0,0,3,1,0,1.9,0,M,WBH,N,N,less than 20,less than 20,,,2016,4,4,,4,,,,,,,,,Y,,,less than 20,,,0.11203,420,0.11203,Y,11203,,,41.71381604,-87.5398103,17031520200,EAST SIDE,"(41.713816, -87.53981)",49,21202,25,528,47
420,20-30,1,1,2,1,0,0,1,M,BLK,N,N,20-30,20-30,,,2016,5,5,,5,,,,,,,,,Y,2,2016,20-30,2015,,0.11197,420,0.11197,Y,11197,,,41.6888969,-87.62780359,17031491300,ROSELAND,"(41.688897, -87.627804)",45,21861,19,660,22
420,less than 20,1,1,1,1,0,0.3,0,M,BLK,N,N,less than 20,less than 20,,,2016,8,8,,8,,,,,,,,,Y,,,less than 20,2015,,0.11198,420,0.11198,Y,11198,,,41.78237661,-87.71785493,17031650100,WEST LAWN,"(41.782377, -87.717855)",63,21867,58,339,6
420,less than 20,1,1,2,1,0,0.1,0,M,WWH,N,N,less than 20,less than 20,,,2015,25,25,,16,,,,,,,,,Y,,,less than 20,2015,,0.11212,420,0.11212,Y,11212,,,41.92741462,-87.78046061,17031190601,BELMONT CRAGIN,"(41.927415, -87.780461)",19,22615,2,78,21
420,20-30,0,0,2,1,5,-0.5,2,M,BLK,Y,Y,20-30,20-30,,,2016,10,10,IL,10,4,2016,4,2015,,,,,Y,3,2013,20-30,,,0.11207,420,0.11207,Y,11207,10,,41.86257753,-87.72018511,17031838700,NORTH LAWNDALE,"(41.862578, -87.720185)",30,21569,57,33,14
420,less than 20,1,2,0,1,3,-0.2,0,M,BLK,N,Y,less than 20,less than 20,299989899,,2015,6,6,,6,,,1,2013,CHICAGO,IL,60608,,Y,,,less than 20,2012,,0.11202,420,0.11202,Y,11202,,,41.74055613,-87.66982528,17031711200,AUBURN GRESHAM,"(41.740556, -87.669825)",70,21554,59,532,13
420,less than 20,1,1,0,1,2,-0.6,0,M,BLK,N,N,less than 20,less than 20,,,2015,4,4,IL,4,,,,,,,,,Y,,,20-30,2013,,0.11199,420,0.11199,Y,11199,,4,41.74708409,-87.5573879,17031460302,SOUTH CHICAGO,"(41.747084, -87.557388)",42,21202,25,244,37
420,less than 20,0,0,0,0,1,0.1,0,F,BLK,N,N,less than 20,less than 20,,,2014,11,11,,10,,,,,,,,,Y,,,20-30,,,0.11195,420,0.11195,Y,11195,,,41.8679361,-87.72274886,17031843000,NORTH LAWNDALE,"(41.867936, -87.722749)",30,21572,30,98,14
420,less than 20,1,1,0,0,4,1.3,0,M,BLK,N,Y,less than 20,less than 20,,,2015,11,11,,11,,,2,2014,,,,,Y,,,less than 20,2015,,0.11203,420,0.11203,Y,11203,,,41.87730403,-87.70845279,17031271300,EAST GARFIELD PARK,"(41.877304, -87.708453)",28,21572,30,765,23
420,less than 20,0,0,4,1,0,0.7,2,M,WWH,Y,N,less than 20,less than 20,,,2016,14,14,,14,2,2016,,,,,,,Y,,,less than 20,,,0.11212,420,0.11212,Y,11212,,,41.91570821,-87.69959686,17031222500,LOGAN SQUARE,"(41.915708, -87.699597)",23,22535,1,350,41
420,less than 20,0,0,3,1,1,0.8,0,M,BLK,N,N,less than 20,less than 20,,,2015,10,10,,10,,,,,,,,,Y,,,less than 20,,,0.11205,420,0.11205,Y,11205,,,41.853339,-87.71439257,17031841400,NORTH LAWNDALE,"(41.853339, -87.714393)",30,21569,57,157,14
420,less than 20,0,0,0,0,0,-0.6,0,M,BLK,N,N,less than 20,less than 20,,,2013,3,3,,31,,,,,,,,,Y,,,20-30,,,0.11196,420,0.11196,Y,11196,,,41.76431388,-87.58126995,17031430500,SOUTH SHORE,"(41.764314, -87.58127)",39,22538,24,452,37
420,less than 20,1,2,0,0,1,0.3,0,M,BLK,N,N,less than 20,less than 20,,,2015,7,7,,7,,,,,,,,,Y,,,20-30,2016,,0.11197,420,0.11197,Y,11197,,,41.7737922,-87.67622886,17031671400,WEST ENGLEWOOD,"(41.773792, -87.676229)",65,22257,23,282,2
420,20-30,2,2,0,0,1,0.3,0,M,BLK,N,Y,20-30,20-30,,,2015,11,11,IL,11,,,1,2015,,,,,Y,,,20-30,2016,,0.11203,420,0.11203,Y,11203,,,41.8771077,-87.73286704,17031260600,WEST GARFIELD PARK,"(41.877108, -87.732867)",27,21572,30,717,23
420,less than 20,0,0,2,0,0,-0.1,1,M,BLK,N,N,less than 20,less than 20,,,2015,3,3,,3,,,,,,,,,Y,,,less than 20,,,0.11207,420,0.11207,Y,11207,,,41.77690978,-87.60325692,17031420800,WOODLAWN,"(41.77691, -87.603257)",9,22260,60,347,4
420,less than 20,0,0,1,0,0,0.2,1,M,BLK,Y,N,less than 20,less than 20,,,2016,5,5,IL,5,1,2014,,,,,,,Y,,,less than 20,,,0.11204,420,0.11204,Y,11204,,,41.66733082,-87.6054492,17031540102,RIVERDALE,"(41.667331, -87.605449)",51,21861,19,9,43
420,less than 20,0,1,1,1,3,0.2,0,M,BLK,N,Y,less than 20,less than 20,,,2015,16,25,,25,,,2,2014,,,,,Y,,,20-30,,,0.11199,420,0.11199,Y,11199,,,41.95679797,-87.77204361,17031150402,PORTAGE PARK,"(41.956798, -87.772044)",15,22254,52,26,19
420,less than 20,0,1,3,1,0,-0.2,0,M,BLK,N,N,less than 20,less than 20,,,2015,18,8,,8,,,,,,,,,Y,,,less than 20,,,0.11205,420,0.11205,Y,11205,,,41.89915381,-87.62621204,17031081201,NEAR NORTH SIDE,"(41.899154, -87.626212)",37,21182,6,104,36
420,less than 20,0,0,0,0,1,-0.6,0,M,BLK,N,Y,less than 20,less than 20,,,2013,7,7,,7,,,1,2013,,,,,Y,,,20-30,,,0.112,420,0.112,Y,11200,,,41.76817215,-87.669632,17031671500,WEST ENGLEWOOD,"(41.768172, -87.669632)",65,22257,23,283,31
420,less than 20,0,1,1,1,1,-0.6,0,M,WWH,N,Y,less than 20,less than 20,,,2016,8,8,IL,8,,,1,2015,,,,,Y,,,less than 20,,,0.11209,420,0.11209,Y,11209,,,41.7901576,-87.68624804,17031835100,GAGE PARK,"(41.790158, -87.686248)",61,21867,58,112,2
420,less than 20,1,1,1,1,1,-0.7,1,M,BLK,Y,N,less than 20,less than 20,299990779,,2014,7,7,,8,1,2014,,,,,,,Y,,,less than 20,2015,3,0.11202,420,0.11202,Y,11202,,,41.77229889,-87.65673612,17031834900,WEST ENGLEWOOD,"(41.772299, -87.656736)",65,22257,23,21,31
420,less than 20,1,1,1,1,0,-0.8,0,M,BLK,N,N,less than 20,less than 20,,,2014,22,22,,22,,,,,,,,,Y,,,less than 20,2013,,0.11203,420,0.11203,Y,11203,,,41.69975329,-87.63769939,17031491100,ROSELAND,"(41.699753, -87.637699)",45,21861,19,525,22
420,less than 20,0,0,0,1,0,-0.3,0,M,BLK,N,N,less than 20,less than 20,,,2013,8,8,,8,,,,,,,,,Y,,,less than 20,,,0.11196,420,0.11196,Y,11196,,,41.76810406,-87.6979987,17031660900,CHICAGO LAWN,"(41.768104, -87.697999)",64,21867,58,383,31
420,less than 20,0,0,5,0,0,-0.4,0,M,BLK,N,N,less than 20,less than 20,,,2015,5,6,,5,,,,,,,,,Y,,,less than 20,,,0.11195,420,0.11195,Y,11195,,,41.67427791,-87.63216596,17031530501,WEST PULLMAN,"(41.674278, -87.632166)",50,21861,19,60,22
420,20-30,1,1,1,1,3,1.4,1,M,WWH,Y,Y,20-30,20-30,,,2016,9,9,,9,1,2014,1,2015,,,,,Y,,,20-30,2015,,0.11208,420,0.11208,Y,11208,,,41.82518759,-87.70893395,17031580300,BRIGHTON PARK,"(41.825188, -87.708934)",55,22248,56,612,1
420,less than 20,1,2,0,0,0,0.2,0,M,BLK,N,Y,less than 20,less than 20,,,2014,5,11,,10,,,1,2012,,,,,Y,1,2014,20-30,2015,,0.11201,420,0.11201,Y,11201,,,41.69976278,-87.62805359,17031491000,ROSELAND,"(41.699763, -87.628054)",45,21861,19,524,22
420,less than 20,0,0,1,0,6,2.9,0,M,WBH,N,Y,less than 20,less than 20,,,2016,11,11,,11,,,5,2016,,,,,Y,,,less than 20,,,0.11202,420,0.11202,Y,11202,,,41.88437076,-87.72333018,17031260100,WEST GARFIELD PARK,"(41.884371, -87.72333)",27,21572,30,658,23
420,less than 20,1,0,1,0,0,-1,0,M,BLK,N,N,less than 20,less than 20,,,2013,3,3,,3,,,,,,,,,Y,,,less than 20,2014,,0.11203,420,0.11203,Y,11203,,,41.78310025,-87.60842613,17031420500,WOODLAWN,"(41.7831, -87.608426)",9,22260,60,471,4
420,less than 20,0,1,2,1,3,0.1,1,M,WWH,Y,Y,less than 20,less than 20,,,2015,8,8,IL,8,1,2012,1,2015,,,,,Y,,,less than 20,,,0.11205,420,0.11205,Y,11205,,,41.77995405,-87.69828723,17031660301,CHICAGO LAWN,"(41.779954, -87.698287)",64,21867,58,182,2
420,less than 20,0,0,4,0,2,0.4,0,M,BLK,N,N,less than 20,less than 20,,,2015,14,2,IL,22,,,,,,,,,Y,,,less than 20,,,0.11211,420,0.11211,Y,11211,,,41.92862972,-87.68537285,17031830900,LOGAN SQUARE,"(41.92863, -87.685373)",23,22535,1,240,41
420,20-30,0,1,2,1,1,0.3,2,M,BLK,Y,Y,20-30,20-30,,Y,2015,10,10,,11,3,2013,2,2015,CHICAGO,IL,60608,,Y,,,20-30,,,0.11197,420,0.11197,Y,11197,,,41.85516133,-87.73224283,17031292500,NORTH LAWNDALE,"(41.855161, -87.732243)",30,21569,57,753,14
420,20-30,2,2,0,1,1,0,0,M,BLK,N,Y,20-30,20-30,,Y,2015,25,25,,15,,,6,2013,CHICAGO,IL,60608,,Y,,,20-30,2015,,0.11207,420,0.11207,Y,11207,,,41.91290789,-87.77539418,17031250400,AUSTIN,"(41.912908, -87.775394)",26,22615,2,597,7
420,less than 20,0,0,1,1,0,-1.1,0,M,BLK,N,N,less than 20,less than 20,,,2015,3,3,,31,,,,,,,,,Y,,,less than 20,,,0.11199,420,0.11199,Y,11199,,,41.77695059,-87.62321578,17031842500,GREATER GRAND CROSSING,"(41.776951, -87.623216)",67,22260,60,122,4
420,less than 20,1,1,1,1,0,0.3,1,M,WWH,Y,N,less than 20,less than 20,,,2016,12,12,,12,1,2015,,,,,,,Y,,,less than 20,2016,,0.11197,420,0.11197,Y,11197,,,41.85593372,-87.66857375,17031310800,LOWER WEST SIDE,"(41.855934, -87.668574)",33,14920,43,343,26
420,less than 20,0,0,3,1,0,2.2,1,M,WWH,Y,N,less than 20,less than 20,,,2016,9,9,,8,1,2016,,,,,,,Y,,,less than 20,,,0.11213,420,0.11213,Y,11213,,,41.80753375,-87.69830432,17031842800,BRIGHTON PARK,"(41.807534, -87.698304)",55,22248,56,85,8
420,less than 20,1,1,2,1,1,-0.3,0,M,BLK,N,Y,less than 20,less than 20,,,2015,15,15,,15,,,3,2015,,,,,Y,,,less than 20,2016,,0.11204,420,0.11204,Y,11204,,,41.89862482,-87.75201117,17031251100,AUSTIN,"(41.898625, -87.752011)",26,4299,5,585,45
420,20-30,1,1,2,1,0,0,2,M,BLK,Y,Y,20-30,20-30,,,2015,3,3,,3,2,2013,5,2012,CHICAGO,IL,60608,,Y,,,20-30,2015,3,0.11197,420,0.11197,Y,11197,,,41.76925871,-87.62020842,17031690400,GREATER GRAND CROSSING,"(41.769259, -87.620208)",67,22260,60,514,32
420,less than 20,0,0,0,0,1,0.1,0,M,WWH,N,Y,less than 20,less than 20,,,2014,25,25,,14,,,1,2014,,,,,Y,,,20-30,,,0.11195,420,0.11195,Y,11195,,,41.92616304,-87.76103954,17031190702,BELMONT CRAGIN,"(41.926163, -87.76104)",19,22615,2,80,21
420,less than 20,2,1,0,0,0,0.7,0,M,BLK,N,N,less than 20,less than 20,,,2015,2,2,,6,,,,,,,,,Y,,,less than 20,2016,,0.11206,420,0.11206,Y,11206,,,41.7911262,-87.61832105,17031400400,WASHINGTON PARK,"(41.791126, -87.618321)",7,22260,60,402,4
420,20-30,0,2,1,0,4,-1.2,0,M,WWH,N,Y,20-30,20-30,,,2015,16,16,,16,,,2,2014,,,,,Y,,,20-30,,,0.112,420,0.112,Y,11200,,16,41.96051811,-87.7622859,17031150300,PORTAGE PARK,"(41.960518, -87.762286)",15,22618,21,260,19
420,less than 20,0,0,2,0,0,0.3,1,M,BLK,Y,N,less than 20,less than 20,,,2016,2,2,,2,1,2016,,,,,,,Y,,,less than 20,,,0.11206,420,0.11206,Y,11206,,,41.7911262,-87.61832105,17031400400,WASHINGTON PARK,"(41.791126, -87.618321)",7,22260,60,402,4
420,less than 20,1,1,0,1,3,1.3,0,M,BLK,N,Y,less than 20,less than 20,,,2016,8,8,,8,,,1,2015,,,,,Y,,,less than 20,2013,,0.11211,420,0.11211,Y,11211,,,41.73823012,-87.71182339,17031700402,ASHBURN,"(41.73823, -87.711823)",69,4300,8,198,30
420,less than 20,1,1,2,1,0,0,2,M,WWH,Y,N,less than 20,less than 20,,,2016,25,25,,25,1,2015,,,,,,,Y,,,20-30,2013,3,0.11213,420,0.11213,Y,11213,,,41.92015218,-87.78026545,17031191301,BELMONT CRAGIN,"(41.920152, -87.780265)",19,22615,2,77,44
420,less than 20,0,2,0,0,0,0.2,0,M,BLK,N,N,less than 20,less than 20,,,2016,7,7,,4,,,,,,,,,Y,,,20-30,,,0.11203,420,0.11203,Y,11203,,,41.78306862,-87.66673146,17031670700,WEST ENGLEWOOD,"(41.783069, -87.666731)",65,22257,23,276,3
